Rarity	Base	STR	DEX	INT	R	G	B
Normal	Engraved Wand	0	0	131	0	0	2
Magic	Imbued Wand of Propulsion	0	0	188	0	0	3
Normal	Ancestral Club	179	0	0	2	0	1
Normal	Fancy Foil	0	167	0	0	2	0
Normal	Dragonbone Rapier	0	185	0	0	1	0
Normal	Dragonbone Rapier	0	185	0	1	0	0
Normal	Steel Circlet	0	0	101	0	1	2
Normal	Solaris Circlet	0	0	122	0	1	1
Normal	Noble Tricorne	0	99	0	0	3	0
Magic	Stalwart Ironwood Buckler of the Tempest	0	136	0	1	2	0
Normal	Fossilised Spirit Shield	0	0	141	0	0	3
Normal	Wolf Pelt	0	66	0	2	1	0
Normal	Destroyer Regalia	0	0	144	0	0	3
Normal	Crusader Plate	160	0	0	2	0	0
Normal	Destroyer Regalia	0	0	144	0	0	2
Magic	Golden Plate of the Troll	152	0	0	1	0	1
Normal	Savant's Robe	0	0	152	0	0	2
Normal	Savant's Robe	0	0	152	0	0	3
Normal	Destiny Leather	0	160	0	0	4	0
Normal	Thicket Bow	0	179	0	0	4	0
Normal	Ornate Mace	161	0	0	2	0	0
Normal	Gavel	212	0	0	1	0	0
Normal	Superior Colossus Mallet	188	0	0	3	0	0
Normal	Colossus Mallet	188	0	0	3	0	0
Magic	Colossus Mallet of the Sniper	188	0	0	2	0	0
Normal	Karui Maul	182	0	0	3	1	0
Normal	Compound Bow	0	134	0	0	3	0
Normal	Dragonbone Rapier	0	185	0	1	2	0
Normal	Thorn Rapier	0	113	0	0	2	1
Normal	Primeval Rapier	0	158	0	0	1	0
Normal	Vaal Gauntlets	100	0	0	2	0	0
Normal	Shagreen Gloves	0	78	0	0	3	0
Normal	Goliath Greaves	95	0	0	1	0	0
Normal	Steel Circlet	0	0	101	2	0	1
Magic	Glowing Conjurer Boots	0	0	94	1	1	1
Normal	Superior Satin Slippers	0	0	69	0	0	2
Normal	Wolf Pelt	0	66	0	0	2	0
Normal	Sinner Tricorne	0	138	0	0	2	0
Normal	Bone Circlet	0	0	73	0	0	1
Normal	Siege Helmet	101	0	0	3	0	1
Normal	Siege Helmet	101	0	0	2	0	0
Normal	Crusader Buckler	0	159	0	0	1	0
Magic	Vaal Buckler of Mastery	0	159	0	0	3	0
Magic	Virile Battle Buckler of the Worthy	0	99	0	1	2	0
Normal	Siege Helmet	101	0	0	3	0	0
Normal	Conjurer's Vestment	0	0	124	1	0	0
Normal	Conjurer's Vestment	0	0	124	0	1	0
Magic	Athlete's Zodiac Leather of the Hydra	0	197	0	0	2	0
Normal	Zodiac Leather	0	197	0	1	3	0
Normal	Crusader Plate	160	0	0	2	0	1
Magic	Gladiator Plate of the Lizard	177	0	0	2	1	0
Normal	Coronal Leather	0	134	0	0	1	1
Normal	Ceremonial Mace	95	0	0	1	0	0
Magic	Totemic Maul of the Polar Bear	119	0	0	3	0	0
Normal	Plated Maul	164	0	0	3	0	0
Magic	Icy Citadel Bow of the Apt	0	125	0	0	1	0
Normal	Decimation Bow	0	170	0	0	2	0
Normal	Imbued Wand	0	0	188	0	0	3
Normal	Tornado Wand	0	0	212	0	0	3
Magic	Remora's Omen Wand of Ruin	0	0	200	1	0	1
Normal	Engraved Wand	0	0	131	1	1	1
Normal	Crystal Wand	0	0	146	0	0	1
Normal	Demon's Horn	0	0	179	1	0	2
Normal	Serpent Wand	0	0	158	0	0	3
Normal	Tornado Wand	0	0	212	0	0	3
Normal	Imbued Wand	0	0	188	0	1	2
Magic	Discharging Imbued Wand of Success	0	0	188	0	1	1
Normal	Superior Imbued Wand	0	0	188	0	1	1
Normal	Superior Serpent Wand	0	0	158	0	1	2
Normal	Demon's Horn	0	0	179	1	0	1
Normal	Demon's Horn	0	0	179	0	0	1
Magic	Burning Imbued Wand of Shining	0	0	188	0	0	1
Normal	Omen Wand	0	0	200	0	0	1
Normal	Tenderizer	185	0	0	2	0	0
Normal	Dragonbone Rapier	0	185	0	0	2	1
Magic	Ancestral Club of Bleeding	179	0	0	3	0	0
Normal	Dragonbone Rapier	0	185	0	0	2	0
Magic	Shocking Fancy Foil of the Marksman	0	167	0	0	3	0
Normal	Primeval Rapier	0	158	0	0	3	0
Magic	Sorcerer Boots of the Squall	0	0	123	0	0	3
Magic	Shining Titanium Spirit Shield of Conservation	0	0	159	0	0	1
Normal	Solaris Circlet	0	0	122	1	0	2
Normal	Siege Helmet	101	0	0	3	0	0
Magic	Acrobat's Ironwood Buckler of the Cloud	0	136	0	0	2	0
Normal	Ancient Spirit Shield	0	0	110	0	0	3
Normal	Titanium Spirit Shield	0	0	159	0	0	2
Normal	Golden Plate	152	0	0	2	0	0
Magic	Monk's Necromancer Silks of the Storm	0	0	160	0	0	2
Normal	Frontier Leather	0	114	0	0	2	0
Normal	Superior Golden Plate	152	0	0	1	0	0
Normal	Spidersilk Robe	0	0	134	0	0	3
Magic	Armadillo's Crusader Plate	160	0	0	1	0	1
Magic	Phantom Mace of Penetrating	170	0	0	2	0	0
Normal	Piledriver	212	0	0	2	0	0
Normal	Superior Colossus Mallet	188	0	0	3	0	0
Normal	Superior Colossus Mallet	188	0	0	2	0	0
Normal	Superior Sniper Bow	0	143	0	0	1	0
Normal	Spine Bow	0	212	0	0	2	1
Magic	Demon's Horn of the Salamander	0	0	179	1	0	2
Magic	Buzzing Opal Wand of Combusting	0	0	212	0	0	2
Magic	Tornado Wand of the Worthy	0	0	173	0	0	1
Normal	Demon's Horn	0	0	179	0	0	2
Magic	Icy Prophecy Wand of Calamity	0	0	245	0	0	2
Normal	Imbued Wand	0	0	188	0	0	3
Normal	Satin Gloves	0	0	60	0	1	3
Normal	Goliath Gauntlets	76	0	0	1	0	0
Normal	Samite Slippers	0	0	79	0	0	2
Normal	Mind Cage	0	0	138	0	0	4
Normal	Necromancer Circlet	0	0	112	0	0	1
Normal	Eelskin Boots	0	70	0	0	2	0
Normal	Superior Painted Buckler	0	44	0	1	1	0
Normal	Titanium Spirit Shield	0	0	159	0	0	3
Normal	Lacewood Spirit Shield	0	0	134	0	1	1
Normal	Conjurer's Vestment	0	0	124	0	0	3
Normal	Necromancer Silks	0	0	160	0	0	3
Normal	Glorious Plate	191	0	0	1	0	1
Normal	Harbinger Bow	0	212	0	0	2	0
Normal	Ebony Tower Shield	159	0	0	3	0	0
Magic	Auric Mace of the Storm	212	0	0	2	0	0
Normal	Karui Maul	182	0	0	3	0	0
Normal	Phantom Mace	170	0	0	1	0	0
Magic	Golden Plate of Iron Skin	152	0	0	2	0	0
Normal	Karui Maul	182	0	0	2	1	0
Magic	Buzzing Citadel Bow of the Whelpling	0	185	0	0	2	0
Normal	Goat's Horn	0	0	29	0	1	2
Normal	Goat's Horn	0	0	29	1	0	1
Normal	Goat's Horn	0	0	29	1	1	1
Normal	Superior Carved Wand	0	0	47	0	0	2
Normal	Superior Carved Wand	0	0	47	0	0	2
Normal	Goat's Horn	0	0	29	0	0	2
Magic	Heavy Spiked Club of Needling	41	0	0	2	0	1
Normal	Battered Foil	0	47	0	0	2	0
Normal	Battered Foil	0	47	0	0	2	0
Normal	Battered Foil	0	47	0	0	2	1
Normal	Battered Foil	0	47	0	2	1	0
Normal	Battered Foil	0	47	0	1	2	0
Normal	Steel Greaves	21	0	0	2	1	0
Magic	Heated Rusted Spike	0	20	0	1	0	0
Magic	Plated Gauntlets of Calm	20	0	0	3	0	0
Normal	Velvet Slippers	0	0	21	1	0	0
Normal	Plated Gauntlets	20	0	0	2	0	0
Normal	Tricorne	0	27	0	0	1	0
Normal	Sharktooth Claw	0	0	20	0	0	1
Normal	Pine Buckler	0	26	0	1	2	0
Magic	Heavy Sharktooth Claw of Ire	0	0	20	0	1	0
Magic	Spiny Tricorne of Calm	0	27	0	0	1	0
Normal	Silken Vest	0	0	37	0	0	3
Normal	Silken Vest	0	0	37	0	0	3
Normal	Silken Vest	0	0	37	0	0	1
Normal	Silken Vest	0	0	37	0	0	2
Magic	Mosquito's Strapped Leather of the Squall	0	32	0	0	0	1
Magic	Silken Vest of the Pupil	0	0	37	0	0	2
Normal	Chestplate	25	0	0	1	0	0
Normal	Mallet	47	0	0	2	0	0
Magic	Tribal Maul of the Pugilist	35	0	0	3	0	0
Normal	Mallet	47	0	0	2	0	0
Magic	Journeyman's Driftwood Maul	20	0	0	0	0	1
Normal	Quartz Wand	0	0	65	0	0	2
Normal	Carved Wand	0	0	47	0	0	2
Normal	Carved Wand	0	0	47	1	0	1
Normal	Superior Quartz Wand	0	0	65	0	0	3
Normal	Quartz Wand	0	0	65	0	0	3
Normal	Superior Quartz Wand	0	0	65	1	1	1
Normal	Quartz Wand	0	0	65	1	0	2
Normal	Superior Carved Wand	0	0	47	0	0	2
Normal	Quartz Wand	0	0	65	0	1	2
Normal	Goat's Horn	0	0	29	0	0	3
Normal	Battered Foil	0	47	0	0	2	0
Magic	Smouldering Rusted Spike of Accuracy	0	20	0	1	1	0
Normal	Velvet Gloves	0	0	21	0	0	1
Normal	Basket Rapier	0	62	0	0	1	0
Normal	Torture Cage	0	0	40	1	0	2
Normal	Tricorne	0	27	0	0	2	1
Normal	Plated Greaves	44	0	0	2	1	0
Normal	Tarnished Spirit Shield	0	0	60	0	0	3
Normal	Buckskin Tunic	0	53	0	0	1	1
Normal	Scholar's Robe	0	0	55	0	1	0
Magic	Crab's War Plate	63	0	0	1	0	1
Normal	Silken Vest	0	0	37	0	1	1
Normal	War Plate	63	0	0	1	0	0
Normal	War Hammer	71	0	0	3	0	0
Normal	Jagged Maul	77	0	0	2	0	0
Normal	Cleaver	48	0	0	0	1	0
Normal	Copper Plate	53	0	0	2	0	0
Normal	War Plate	63	0	0	3	0	0
Normal	Corroded Tower Shield	20	0	0	2	0	0
Normal	Composite Bow	0	53	0	0	2	0
Normal	Bone Bow	0	80	0	0	2	0
Normal	Superior Bone Bow	0	80	0	1	2	0
Normal	Sledgehammer	62	0	0	2	0	0
Normal	Bone Bow	0	80	0	0	2	0
Magic	Bone Bow of Success	0	80	0	0	2	1
Normal	Bone Bow	0	80	0	0	2	1
Normal	Composite Bow	0	53	0	1	2	0
Normal	Spiraled Wand	0	0	83	0	1	2
Normal	Sage Wand	0	0	119	0	1	0
Magic	Icy Elegant Foil of the Brawler	0	101	0	0	3	0
Normal	Jagged Foil	0	77	0	0	3	0
Normal	Superior Nubuck Gloves	0	50	0	0	3	0
Normal	Basket Rapier	0	62	0	0	1	1
Normal	Basket Rapier	0	62	0	1	1	0
Normal	Deerskin Boots	0	42	0	2	1	0
Normal	Wolf Pelt	0	66	0	0	1	0
Normal	Close Helmet	58	0	0	3	1	0
Normal	Cleaver	48	0	0	3	0	0
Normal	Cleaver	48	0	0	1	0	1
Normal	Dream Mace	107	0	0	3	0	0
Normal	Stone Hammer	56	0	0	2	0	0
Magic	Agile Buckskin Tunic	0	53	0	0	2	0
Normal	Superior Death Bow	0	107	0	0	2	1
Normal	Superior Royal Bow	0	95	0	0	1	0
Normal	Jade Chopper	31	0	0	1	0	0
Magic	Frost Weaver's Spiraled Wand of Electricity	0	0	83	0	1	2
Normal	Engraved Wand	0	0	131	0	1	1
Normal	Spiraled Wand	0	0	83	0	0	1
Magic	Scholar's Engraved Wand of the Prodigy	0	0	131	0	0	3
Normal	Faun's Horn	0	0	116	0	1	2
Normal	Faun's Horn	0	0	116	0	0	2
Normal	Superior Faun's Horn	0	0	116	1	0	2
Normal	Faun's Horn	0	0	116	0	0	2
Normal	Barbed Club	125	0	0	2	0	0
Magic	Barbed Club of Renown	125	0	0	1	1	0
Normal	Barbed Club	125	0	0	1	1	0
Magic	Frigid Wyrmbone Rapier of the Pugilist	0	122	0	0	3	0
Normal	Wyrmbone Rapier	0	122	0	1	1	1
Normal	Eelskin Boots	0	70	0	0	3	0
Magic	Glinting Antique Gauntlets of the Drake	58	0	0	4	0	0
Normal	Nubuck Gloves	0	50	0	0	2	0
Normal	Satin Slippers	0	0	69	0	0	3
Normal	Antique Greaves	67	0	0	2	0	0
Normal	Wolf Pelt	0	66	0	0	1	0
Normal	Gilded Buckler	0	85	0	0	2	0
Normal	Wolf Pelt	0	66	0	1	1	1
Normal	Gladiator Helmet	75	0	0	2	0	1
Normal	Close Helmet	58	0	0	1	0	2
Magic	Thorny Oak Buckler of the Lizard	0	94	0	0	2	0
Normal	Leather Hood	0	46	0	0	1	0
Magic	Cabalist Regalia of the Augur	0	0	99	0	0	2
Normal	Bronze Plate	104	0	0	3	0	0
Normal	Eelskin Tunic	0	104	0	0	2	1
Normal	Buckskin Tower Shield	96	0	0	1	0	1
Normal	Silk Robe	0	0	91	0	1	2
Normal	Thief's Garb	0	99	0	1	2	0
Normal	Lordly Plate	99	0	0	2	1	0
Normal	Lordly Plate	99	0	0	3	0	0
Normal	Sun Leather	0	91	0	0	2	0
Normal	Eelskin Tunic	0	104	0	0	1	1
Normal	Buckskin Tower Shield	96	0	0	0	0	2
Normal	Bone Bow	0	80	0	1	1	0
Normal	Decurve Bow	0	125	0	0	3	0
Normal	Bone Bow	0	80	0	1	2	0
Normal	Death Bow	0	107	0	2	1	0
Normal	Decurve Bow	0	125	0	0	3	0
Magic	Squire's Petrified Club of Absorption	116	0	0	1	0	1
Normal	Barbed Club	125	0	0	3	0	0
Normal	Estoc	0	140	0	0	1	0
Normal	Estoc	0	140	0	0	2	0
Magic	Stalwart Eelskin Boots	0	70	0	0	2	0
Normal	Reinforced Greaves	60	0	0	1	0	0
Magic	Ribbed Bronze Plate	104	0	0	5	0	0
Normal	Sun Plate	124	0	0	1	0	1
Normal	Silken Wrap	0	0	114	0	1	3
Magic	Tribal Circlet of the Storm	0	0	58	0	0	4
Normal	Painted Buckler	0	44	0	0	3	0
Normal	Frontier Leather	0	114	0	0	3	0
Normal	Battle Hammer	143	0	0	2	0	1
Normal	Decurve Bow	0	125	0	0	2	0
Normal	Totemic Maul	119	0	0	1	2	0
Magic	Journeyman's Totemic Maul	119	0	0	5	0	0
Normal	Steelhead	143	0	0	3	0	0
Normal	Recurve Bow	0	65	0	0	1	1
Magic	Heated Faun's Horn of Disaster	0	0	116	0	0	3
Normal	Spiraled Wand	0	0	83	0	0	3
Normal	Crystal Wand	0	0	146	0	0	3
Normal	Crystal Wand	0	0	146	0	0	2
Normal	Crystal Wand	0	0	146	1	0	2
Normal	Engraved Wand	0	0	131	0	0	3
Magic	Opalescent Engraved Wand of the Philosopher	0	0	131	1	0	1
Normal	Crystal Wand	0	0	146	0	0	3
Normal	Crystal Wand	0	0	146	0	1	2
Normal	Estoc	0	140	0	1	1	0
Normal	Wyrmbone Rapier	0	122	0	0	2	0
Magic	Burnished Foil of Shining	0	131	0	1	1	0
Magic	Samite Slippers of the Prodigy	0	0	79	0	0	1
Magic	Reaver Helmet of the Starfish	85	0	0	2	0	0
Normal	Corrugated Buckler	0	112	0	0	2	1
Normal	Reaver Helmet	85	0	0	1	0	1
Normal	Samite Slippers	0	0	79	0	1	3
Normal	Bone Circlet	0	0	73	0	0	1
Normal	Lunaris Circlet	0	0	83	0	1	1
Normal	Chiming Spirit Shield	0	0	118	0	0	2
Normal	Spidersilk Robe	0	0	134	0	0	2
Magic	Journeyman's Rock Breaker of Light	134	0	0	2	0	0
Magic	Rhino's Full Plate of the Brute	81	0	0	2	0	0
Normal	Coronal Leather	0	134	0	0	2	1
Normal	Spiny Maul	155	0	0	3	0	0
Normal	Dream Mace	107	0	0	1	0	1
Normal	Colosseum Plate	134	0	0	1	0	1
Normal	Glorious Leather	0	124	0	0	2	0
Normal	Steelhead	143	0	0	3	0	0
Normal	Bronze Tower Shield	114	0	0	1	0	0
Magic	Frosted Highborn Bow of Calm	0	161	0	0	2	0
Normal	Decurve Bow	0	125	0	1	0	0
Normal	Steelhead	143	0	0	3	0	1
Normal	Compound Bow	0	134	0	1	2	0
Normal	Highborn Bow	0	161	0	0	2	1
Normal	Decurve Bow	0	125	0	0	1	0
Normal	Engraved Wand	0	0	131	0	0	2
Magic	Polished Engraved Wand of Snow	0	0	131	0	0	3
Normal	Serpent Wand	0	0	158	0	0	2
Normal	Crystal Wand	0	0	146	0	1	2
Normal	Serpent Wand	0	0	158	0	0	1
Normal	Serpent Wand	0	0	158	0	0	3
Normal	Crystal Wand	0	0	146	0	0	2
Normal	Crystal Wand	0	0	146	0	0	1
Normal	Engraved Wand	0	0	131	0	0	3
Normal	Superior Crystal Wand	0	0	146	0	1	1
Magic	Gentian Crystal Wand of Piercing	0	0	146	0	0	2
Normal	Omen Wand	0	0	200	0	0	2
Normal	Crystal Wand	0	0	146	0	1	0
Normal	Crystal Wand	0	0	146	0	0	2
Normal	Serpent Wand	0	0	158	1	0	2
Normal	Superior Omen Wand	0	0	200	0	0	2
Normal	Omen Wand	0	0	200	1	0	2
Magic	Blistering Serpent Wand of the Marksman	0	0	158	0	0	3
Normal	Crystal Wand	0	0	146	0	1	1
Normal	Serpent Wand	0	0	158	0	0	1
Normal	Superior Apex Rapier	0	176	0	0	2	0
Normal	Fancy Foil	0	167	0	0	2	0
Normal	Apex Rapier	0	176	0	0	2	1
Normal	Shagreen Gloves	0	78	0	0	1	0
Normal	Superior Cutthroat's Garb	0	144	0	1	2	0
Normal	Cutthroat's Garb	0	144	0	0	1	0
Normal	Thorium Spirit Shield	0	0	128	0	0	2
Normal	Battle Buckler	0	121	0	0	2	0
Normal	Superior Ursine Pelt	0	114	0	1	3	0
Normal	Samite Helmet	114	0	0	3	0	0
Normal	Conjurer Boots	0	0	94	0	1	2
Normal	Samite Helmet	114	0	0	1	0	0
Normal	Nubuck Boots	0	62	0	0	1	0
Magic	Robust Spidersilk Robe of Vibrance	0	0	134	0	0	2
Normal	Majestic Plate	144	0	0	2	0	1
Normal	Superior Dread Maul	173	0	0	2	0	0
Normal	Majestic Plate	144	0	0	2	0	0
Normal	Crested Tower Shield	132	0	0	1	0	1
Normal	Flanged Mace	152	0	0	1	0	0
Normal	Battle Plate	114	0	0	1	0	0
Normal	Sun Plate	124	0	0	1	1	0
Normal	Sun Plate	124	0	0	2	1	0
Normal	Mahogany Tower Shield	105	0	0	2	0	0
Normal	Crested Tower Shield	132	0	0	2	0	0
Normal	Ornate Mace	161	0	0	1	0	1
Magic	Dread Maul of Radiance	173	0	0	2	0	0
Normal	Sniper Bow	0	143	0	0	2	0
Normal	Omen Wand	0	0	200	0	0	2
Normal	Demon's Horn	0	0	179	0	0	1
Normal	Imbued Wand	0	0	188	1	0	2
Normal	Demon's Horn	0	0	179	0	0	2
Magic	Wizard's Demon's Horn of Ire	0	0	179	1	0	1
Magic	Frozen Omen Wand of the Sage	0	0	200	0	0	2
Normal	Apex Rapier	0	176	0	1	2	0
Normal	Primeval Rapier	0	158	0	0	1	0
Normal	Dragonbone Rapier	0	185	0	0	3	0
Normal	Wyrmbone Rapier	0	122	0	0	1	0
Normal	Primeval Rapier	0	158	0	0	2	0
Magic	Snapping Apex Rapier of Agony	0	176	0	0	1	0
Normal	Conjurer Gloves	0	0	79	0	0	1
Normal	Shagreen Boots	0	97	0	0	1	0
Magic	Urchin's Antique Greaves of the Penguin	67	0	0	1	0	0
Normal	Goliath Gauntlets	76	0	0	2	0	1
Normal	Hunter Hood	0	87	0	0	3	0
Normal	Reaver Helmet	85	0	0	1	0	1
Normal	Hunter Hood	0	87	0	0	1	0
Normal	Savant's Robe	0	0	152	1	0	0
Normal	Rock Breaker	134	0	0	1	0	0
Normal	Cutthroat's Garb	0	144	0	0	3	0
Normal	Spidersilk Robe	0	0	134	0	0	3
Magic	Grove Bow of Stinging	0	116	0	0	2	1
Magic	Phantom Mace of the Deadeye	170	0	0	2	0	0
Normal	Necromancer Silks	0	0	160	0	0	2
Normal	Necromancer Silks	0	0	160	1	0	2
Normal	Phantom Mace	170	0	0	2	0	1
Magic	Aqua Spidersilk Robe of the Walrus	0	0	134	0	0	1
Normal	Karui Maul	182	0	0	2	0	1
Magic	Decimation Bow of Accuracy	0	170	0	0	4	0
Normal	Ivory Bow	0	152	0	0	2	0
Normal	Tenderizer	185	0	0	1	0	0
Magic	Humming Dragonbone Rapier of Agony	0	185	0	0	3	0
Normal	Petrified Club	116	0	0	1	0	1
Normal	Superior Dragonbone Rapier	0	185	0	0	1	0
Normal	Thorium Spirit Shield	0	0	128	0	0	2
Normal	Dragonbone Rapier	0	185	0	0	1	0
Normal	Necromancer Circlet	0	0	112	0	0	1
Normal	Steel Greaves	21	0	0	0	1	1
Normal	Shagreen Boots	0	97	0	0	0	1
Normal	Colossus Mallet	188	0	0	3	0	0
Normal	Widowsilk Robe	0	0	187	0	4	0
Normal	Girded Tower Shield	123	0	0	2	0	0
Normal	Sharkskin Tunic	0	152	0	0	2	1
Normal	Superior Destiny Leather	0	160	0	0	2	0
Normal	Colossus Mallet	188	0	0	3	0	0
Normal	Shagreen Tower Shield	139	0	0	2	1	0
Normal	Dread Maul	173	0	0	4	0	0
Normal	Citadel Bow	0	185	0	0	1	0
Normal	Decimation Bow	0	170	0	0	0	1
Normal	Spiny Maul	155	0	0	1	0	0
Normal	Dread Maul	173	0	0	1	0	1
Normal	Citadel Bow	0	185	0	0	3	0
Normal	Ivory Bow	0	152	0	0	2	0
Normal	Superior Citadel Bow	0	185	0	2	1	0
Normal	Serpent Wand	0	0	158	0	1	2
Normal	Imbued Wand	0	0	188	1	0	2
Normal	Demon's Horn	0	0	179	0	1	2
Normal	Superior Demon's Horn	0	0	179	0	0	3
Normal	Demon's Horn	0	0	179	0	1	1
Magic	Buzzing Tornado Wand of Ruin	0	0	212	0	0	3
Normal	Superior Serpent Wand	0	0	158	0	0	1
Normal	Opal Wand	0	0	212	1	0	1
Normal	Serpent Wand	0	0	158	0	2	1
Normal	Imbued Wand	0	0	188	0	0	1
Normal	Prophecy Wand	0	0	245	0	0	3
Normal	Imbued Wand	0	0	188	0	0	1
Normal	Dragonbone Rapier	0	185	0	0	3	0
Normal	Shagreen Gloves	0	78	0	0	2	0
Normal	Nubuck Boots	0	62	0	0	1	0
Normal	Conjurer Gloves	0	0	79	1	0	2
Magic	Fearless Conjurer Gloves	0	0	79	0	0	1
Normal	Ezomyte Burgonet	138	0	0	1	0	0
Normal	Samite Helmet	114	0	0	2	0	0
Normal	Eternal Burgonet	138	0	0	2	0	0
Normal	Gilded Buckler	0	85	0	0	2	0
Normal	Golden Buckler	0	130	0	2	0	0
Magic	Mind Cage of the Storm	0	0	138	0	0	3
Normal	Savant's Robe	0	0	152	0	0	1
Normal	Grove Bow	0	116	0	1	2	0
Normal	Auric Mace	212	0	0	1	1	0
Normal	Necromancer Silks	0	0	160	0	0	2
Normal	Golden Plate	152	0	0	3	0	1
Magic	Necromancer Silks of the Apt	0	0	108	1	0	1
Normal	Ornate Mace	161	0	0	2	0	0
Normal	Flanged Mace	152	0	0	3	0	0
Normal	Decimation Bow	0	170	0	0	2	0
Magic	Spiny Maul of Needling	155	0	0	3	0	0
Magic	Sniper Bow of the Panther	0	143	0	0	2	1
Normal	Superior Jewelled Foil	0	212	0	0	3	0
Normal	Apex Rapier	0	176	0	1	1	1
Normal	Wyrmbone Rapier	0	122	0	0	3	0
Normal	Satin Slippers	0	0	69	0	1	3
Normal	Goliath Greaves	95	0	0	2	0	0
Magic	Reinforced Greaves of the Newt	60	0	0	2	0	1
Magic	Hale War Buckler of the Drake	0	74	0	0	3	0
Normal	Golden Buckler	0	130	0	0	1	1
Normal	Crusader Plate	160	0	0	2	1	0
Normal	Destiny Leather	0	160	0	1	2	0
Normal	Zodiac Leather	0	197	0	0	3	0
Magic	Golden Plate of the Apt	103	0	0	2	1	0
Normal	Necromancer Silks	0	0	160	1	0	0
Normal	Superior Vaal Regalia	0	0	194	0	1	1
Normal	Superior Necromancer Circlet	0	0	112	0	0	1
Magic	Sanguine Solaris Circlet	0	0	122	0	0	1
Normal	Solaris Circlet	0	0	122	0	1	0
Normal	Superior Silken Hood	0	138	0	0	1	1
Normal	Gladiator Plate	177	0	0	3	1	0
Normal	Terror Maul	212	0	0	1	0	0
Normal	Colossus Mallet	188	0	0	3	0	0
Normal	Superior Legion Hammer	212	0	0	2	1	0
Normal	Spine Bow	0	212	0	0	3	0
Normal	Superior Serpent Wand	0	0	158	0	0	3
Normal	Crystal Wand	0	0	146	0	0	1
Normal	Superior Opal Wand	0	0	212	1	0	2
Normal	Demon's Horn	0	0	179	0	1	2
Normal	Superior Imbued Wand	0	0	188	0	0	2
Magic	Demon's Horn of Combusting	0	0	179	1	0	1
Normal	Demon's Horn	0	0	179	0	0	3
Normal	Demon's Horn	0	0	179	0	1	2
Normal	Imbued Wand	0	0	188	0	0	3
Normal	Superior Omen Wand	0	0	200	1	0	2
Normal	Shagreen Gloves	0	78	0	0	2	0
Normal	Shagreen Boots	0	97	0	1	1	0
Normal	Goliath Gauntlets	76	0	0	1	0	0
Normal	Tenderizer	185	0	0	3	0	0
Normal	Fancy Foil	0	167	0	0	3	0
Normal	Spiraled Foil	0	212	0	0	2	0
Normal	Ancestral Club	179	0	0	2	0	0
Normal	Ancestral Club	179	0	0	1	0	0
Magic	Wasp's Sharkskin Boots of the Inuit	0	79	0	0	4	0
Magic	Snapping Pecoraro	0	212	0	0	2	0
Normal	Vaal Spirit Shield	0	0	159	0	0	3
Normal	Fossilised Spirit Shield	0	0	141	0	0	3
Normal	Necromancer Silks	0	0	160	0	0	2
Normal	Occultist's Vestment	0	0	180	0	0	2
Normal	Gavel	212	0	0	2	0	0
Normal	Superior Colossus Mallet	188	0	0	2	0	0
Normal	Dread Maul	173	0	0	1	0	0
Normal	Colossal Tower Shield	159	0	0	3	0	0
Normal	Karui Maul	182	0	0	3	0	0
Magic	Burning Decimation Bow of the Salamander	0	170	0	0	2	1
Normal	Apex Rapier	0	176	0	0	0	1
Normal	Primeval Rapier	0	158	0	0	1	1
Normal	Dragonbone Rapier	0	185	0	0	2	1
Normal	Fossilised Spirit Shield	0	0	141	0	0	1
Normal	Solaris Circlet	0	0	122	0	0	2
Normal	Vaal Spirit Shield	0	0	159	0	0	2
Normal	Ursine Pelt	0	114	0	0	3	0
Normal	Necromancer Circlet	0	0	112	0	0	1
Normal	Widowsilk Robe	0	0	187	1	0	2
Normal	Superior Ursine Pelt	0	114	0	0	2	0
Normal	Superior Conjurer Boots	0	0	94	0	1	1
Normal	Satin Slippers	0	0	69	0	1	3
Normal	Ancient Gauntlets	68	0	0	0	0	1
Normal	Goliath Greaves	95	0	0	3	1	0
Normal	Goliath Greaves	95	0	0	2	0	1
Normal	Savant's Robe	0	0	152	0	0	2
Normal	Cutthroat's Garb	0	144	0	0	2	0
Normal	Silk Robe	0	0	91	0	0	1
Normal	Shagreen Tower Shield	139	0	0	2	0	0
Normal	Thicket Bow	0	179	0	0	2	0
Normal	Sharkskin Tunic	0	152	0	0	1	0
Normal	Destiny Leather	0	160	0	0	1	0
Magic	Thicket Bow of Flight	0	179	0	0	1	0
Magic	Weaponmaster's Flanged Mace of Fury	152	0	0	1	1	0
Normal	Bronze Tower Shield	114	0	0	2	0	0
Normal	Spine Bow	0	212	0	0	3	0
Normal	Imperial Maul	212	0	0	4	0	0
Normal	Steelhead	143	0	0	3	0	1
Normal	Karui Maul	182	0	0	3	0	0
Normal	Highborn Bow	0	161	0	1	3	0
Normal	Demon's Horn	0	0	179	0	0	2
Normal	Crystal Wand	0	0	146	0	0	2
Normal	Serpent Wand	0	0	158	0	1	0
Normal	Demon's Horn	0	0	179	0	0	3
Rare	Corruption Razor Tempered Foil	0	212	0	0	3	0
Magic	Vorici's Satin Gloves	0	0	60	0	1	2
Normal	Colossus Mallet	188	0	0	2	0	0
Normal	Spiny Maul	155	0	0	2	0	0
Magic	Burning Decimation Bow	0	170	0	0	1	0
Normal	Colosseum Plate	134	0	0	3	0	0
Normal	Cutthroat's Garb	0	144	0	0	2	0
